id,t,X,Y
7,26,55.0,62.19999999999999
7,27,55.0,66.6
7,28,55.0,71.0
7,29,55.0,75.4
7,30,55.0,79.80000000000001
7,31,55.0,84.20000000000002
7,32,55.0,88.60000000000002
7,33,55.0,93.00000000000003
7,34,55.0,97.40000000000003
7,35,55.0,101.80000000000004
7,36,55.0,106.20000000000005
7,37,55.0,110.60000000000005
7,38,55.0,115.00000000000006
7,39,55.0,119.40000000000006
7,40,55.0,123.80000000000007
7,41,55.0,128.20000000000007
7,42,55.0,132.60000000000008
7,43,55.0,137.00000000000009
7,44,55.0,141.4000000000001
7,45,55.0,145.8000000000001
7,46,55.0,150.2000000000001
7,47,55.0,154.6000000000001
7,48,55.0,159.0000000000001
7,49,55.0,163.40000000000012
7,50,55.0,167.80000000000013
7,51,55.0,172.20000000000013
7,52,55.0,176.60000000000014
7,53,55.0,181.00000000000014
7,54,55.0,185.40000000000015
7,55,55.0,189.80000000000015
7,56,55.0,194.20000000000016
7,57,55.0,198.60000000000016
7,58,55.0,203.00000000000017
7,59,55.0,207.40000000000018
7,60,55.0,211.80000000000018
7,61,55.0,216.2000000000002
7,62,55.0,220.6000000000002
7,63,55.0,225.0000000000002
7,64,55.0,229.4000000000002
7,65,55.0,233.8000000000002
7,66,55.0,238.20000000000022
7,67,55.0,242.60000000000022
7,68,55.0,247.00000000000023
7,69,55.0,251.40000000000023
7,70,55.0,255.80000000000024
7,71,55.0,260.2000000000002
7,72,55.0,264.6000000000002
7,73,55.0,269.00000000000017
7,74,55.0,273.40000000000015
7,75,55.0,277.8000000000001
7,76,55.0,282.2000000000001
7,77,55.0,286.6000000000001
7,78,55.0,291.00000000000006
7,79,55.0,295.40000000000003
7,80,55.0,299.8
7,81,55.0,304.2
7,82,55.0,308.59999999999997
7,83,55.0,312.99999999999994
7,84,55.0,317.3999999999999
7,85,55.0,321.7999999999999
7,86,55.0,326.1999999999999
7,87,55.0,330.59999999999985
7,88,55.0,334.99999999999983
7,89,55.0,339.3999999999998
7,90,55.0,343.7999999999998
7,91,55.0,348.19999999999976
7,92,55.0,352.59999999999974
7,93,55.0,356.9999999999997
7,94,55.0,361.3999999999997
7,95,55.0,365.79999999999967
7,96,55.0,370.19999999999965
7,97,55.0,374.5999999999996
7,98,55.0,378.9999999999996
7,99,55.0,383.3999999999996
7,100,55.0,387.79999999999956
7,101,55.0,392.19999999999953
7,102,55.0,396.5999999999995
7,103,55.0,400.9999999999995
7,104,55.0,405.39999999999947
7,105,55.0,409.79999999999944
7,106,55.0,414.1999999999994
7,107,55.0,418.5999999999994
7,108,55.0,422.9999999999994
7,109,55.0,427.39999999999935
7,110,55.0,431.79999999999933
7,111,55.0,436.1999999999993
7,112,55.0,440.5999999999993
7,113,55.0,444.99999999999926
7,114,55.0,449.39999999999924
7,115,55.0,453.7999999999992
7,116,55.0,458.1999999999992
7,117,55.0,462.59999999999917
7,118,55.0,466.99999999999915
7,119,55.0,471.3999999999991
7,120,55.0,475.7999999999991
7,121,55.0,480.1999999999991
7,122,55.0,484.59999999999906
7,123,55.0,488.99999999999903
7,124,55.0,493.399999999999
7,125,55.0,497.799999999999
7,126,55.0,502.19999999999897
7,127,55.0,506.59999999999894
7,128,55.0,510.9999999999989
7,129,55.0,515.399999999999
7,130,55.0,519.7999999999989
7,131,55.0,524.1999999999989
7,132,55.0,528.5999999999989
7,133,55.0,532.9999999999989
7,134,55.0,537.3999999999988
7,135,55.0,541.7999999999988
7,136,55.0,546.1999999999988
7,137,55.0,550.5999999999988
7,138,55.0,554.9999999999987
7,139,55.0,559.3999999999987
7,140,55.0,563.7999999999987
7,141,55.0,568.1999999999987
7,142,55.0,572.5999999999987
7,143,55.0,576.9999999999986
7,144,55.0,581.3999999999986
7,145,55.0,585.7999999999986
7,146,55.0,590.1999999999986
7,147,55.0,594.5999999999985
7,148,55.0,598.9999999999985
7,149,55.0,603.3999999999985
7,150,55.0,607.7999999999985
8,0,55.0,-10.0
8,1,55.0,-5.199999999999999
8,2,55.0,-0.3999999999999986
8,3,55.0,4.400000000000002
8,4,55.0,9.200000000000003
8,5,55.0,14.000000000000004
8,6,55.0,18.800000000000004
8,7,55.0,18.800000000000004
8,8,55.0,18.800000000000004
8,9,55.0,18.800000000000004
8,10,55.0,18.800000000000004
8,11,55.0,18.800000000000004
8,12,55.0,18.800000000000004
8,13,55.0,18.800000000000004
8,14,55.0,18.800000000000004
8,15,55.0,18.800000000000004
8,16,55.0,18.800000000000004
8,17,55.0,18.800000000000004
8,18,55.0,18.800000000000004
8,19,55.0,18.800000000000004
8,20,55.0,18.800000000000004
8,21,55.0,23.600000000000005
8,22,55.0,28.400000000000006
8,23,55.0,33.2
8,24,55.0,38.0
8,25,55.0,42.8
8,26,55.0,47.599999999999994
8,27,55.0,52.39999999999999
8,28,55.0,57.19999999999999
8,29,55.0,61.999999999999986
8,30,55.0,66.79999999999998
8,31,55.0,71.59999999999998
8,32,55.0,76.39999999999998
8,33,55.0,76.39999999999998
8,34,55.0,81.19999999999997
8,35,55.0,85.99999999999997
8,36,55.0,90.79999999999997
8,37,55.0,95.59999999999997
8,38,55.0,100.39999999999996
8,39,55.0,105.19999999999996
8,40,55.0,109.99999999999996
8,41,55.0,114.79999999999995
8,42,55.0,119.59999999999995
8,43,55.0,124.39999999999995
8,44,55.0,129.19999999999996
8,45,55.0,129.19999999999996
8,46,55.0,133.99999999999997
8,47,55.0,138.79999999999998
8,48,55.0,143.6
8,49,55.0,148.4
8,50,55.0,153.20000000000002
8,51,55.0,158.00000000000003
8,52,55.0,162.80000000000004
8,53,55.0,167.60000000000005
8,54,55.0,172.40000000000006
8,55,55.0,177.20000000000007
8,56,55.0,182.00000000000009
8,57,55.0,182.00000000000009
8,58,55.0,186.8000000000001
8,59,55.0,191.6000000000001
8,60,55.0,196.40000000000012
8,61,55.0,201.20000000000013
8,62,55.0,206.00000000000014
8,63,55.0,210.80000000000015
8,64,55.0,215.60000000000016
8,65,55.0,220.40000000000018
8,66,55.0,225.2000000000002
8,67,55.0,230.0000000000002
8,68,55.0,234.8000000000002
8,69,55.0,234.8000000000002
8,70,55.0,239.60000000000022
8,71,55.0,244.40000000000023
8,72,55.0,249.20000000000024
8,73,55.0,254.00000000000026
8,74,55.0,258.80000000000024
8,75,55.0,263.60000000000025
8,76,55.0,268.40000000000026
8,77,55.0,273.2000000000003
8,78,55.0,278.0000000000003
8,79,55.0,282.8000000000003
8,80,55.0,282.8000000000003
8,81,55.0,287.6000000000003
8,82,55.0,292.4000000000003
8,83,55.0,297.20000000000033
8,84,55.0,302.00000000000034
8,85,55.0,306.80000000000035
8,86,55.0,311.60000000000036
8,87,55.0,316.4000000000004
8,88,55.0,321.2000000000004
8,89,55.0,326.0000000000004
8,90,55.0,330.8000000000004
8,91,55.0,335.6000000000004
8,92,55.0,335.6000000000004
8,93,55.0,340.40000000000043
8,94,55.0,345.20000000000044
8,95,55.0,350.00000000000045
8,96,55.0,354.80000000000047
8,97,55.0,359.6000000000005
8,98,55.0,364.4000000000005
8,99,55.0,369.2000000000005
8,100,55.0,374.0000000000005
8,101,55.0,378.8000000000005
8,102,55.0,383.60000000000053
8,103,55.0,388.40000000000055
8,104,55.0,388.40000000000055
8,105,55.0,393.20000000000056
8,106,55.0,398.00000000000057
8,107,55.0,402.8000000000006
8,108,55.0,407.6000000000006
8,109,55.0,412.4000000000006
8,110,55.0,417.2000000000006
8,111,55.0,422.0000000000006
8,112,55.0,426.80000000000064
8,113,55.0,431.60000000000065
8,114,55.0,436.40000000000066
8,115,55.0,441.20000000000067
8,116,55.0,441.20000000000067
8,117,55.0,446.0000000000007
8,118,55.0,450.8000000000007
8,119,55.0,455.6000000000007
8,120,55.0,460.4000000000007
8,121,55.0,465.2000000000007
8,122,55.0,470.00000000000074
8,123,55.0,474.80000000000075
8,124,55.0,479.60000000000076
8,125,55.0,484.4000000000008
8,126,55.0,489.2000000000008
8,127,55.0,494.0000000000008
8,128,55.0,494.0000000000008
8,129,55.0,498.8000000000008
8,130,55.0,503.6000000000008
8,131,55.0,508.40000000000083
8,132,55.0,513.2000000000008
8,133,55.0,518.0000000000008
8,134,55.0,522.8000000000008
8,135,55.0,527.6000000000007
8,136,55.0,532.4000000000007
8,137,55.0,537.2000000000006
8,138,55.0,542.0000000000006
8,139,55.0,546.8000000000005
8,140,55.0,546.8000000000005
8,141,55.0,551.6000000000005
8,142,55.0,556.4000000000004
8,143,55.0,561.2000000000004
8,144,55.0,566.0000000000003
8,145,55.0,570.8000000000003
8,146,55.0,575.6000000000003
8,147,55.0,580.4000000000002
8,148,55.0,585.2000000000002
8,149,55.0,590.0000000000001
8,150,55.0,594.8000000000001
9,0,-25.0,45.0
9,1,-21.3,45.0
9,2,-17.6,45.0
9,3,-13.900000000000002,45.0
9,4,-10.200000000000003,45.0
9,5,-6.500000000000003,45.0
9,6,-2.8000000000000025,45.0
9,7,0.8999999999999977,45.0
9,8,4.599999999999998,45.0
9,9,8.299999999999997,45.0
9,10,11.999999999999996,45.0
9,11,15.699999999999996,45.0
9,12,19.399999999999995,45.0
9,13,23.099999999999994,45.0
9,14,26.799999999999994,45.0
9,15,30.499999999999993,45.0
9,16,34.199999999999996,45.0
9,17,37.9,45.0
9,18,41.6,45.0
9,19,45.300000000000004,45.0
9,20,49.00000000000001,45.0
9,21,52.70000000000001,45.0
9,22,56.40000000000001,45.0
9,23,60.100000000000016,45.0
9,24,63.80000000000002,45.0
9,25,67.50000000000001,45.0
9,26,71.20000000000002,45.0
9,27,74.90000000000002,45.0
9,28,78.60000000000002,45.0
9,29,82.30000000000003,45.0
9,30,86.00000000000003,45.0
9,31,89.70000000000003,45.0
9,32,93.40000000000003,45.0
9,33,97.10000000000004,45.0
9,34,100.80000000000004,45.0
9,35,104.50000000000004,45.0
9,36,108.20000000000005,45.0
9,37,111.90000000000005,45.0
9,38,115.60000000000005,45.0
9,39,119.30000000000005,45.0
9,40,123.00000000000006,45.0
9,41,126.70000000000006,45.0
9,42,130.40000000000006,45.0
9,43,134.10000000000005,45.0
9,44,137.80000000000004,45.0
9,45,141.50000000000003,45.0
9,46,145.20000000000002,45.0
9,47,148.9,45.0
9,48,152.6,45.0
9,49,156.29999999999998,45.0
9,50,159.99999999999997,45.0
9,51,163.69999999999996,45.0
9,52,167.39999999999995,45.0
9,53,171.09999999999994,45.0
9,54,174.79999999999993,45.0
9,55,178.49999999999991,45.0
9,56,182.1999999999999,45.0
9,57,185.8999999999999,45.0
9,58,189.59999999999988,45.0
9,59,193.29999999999987,45.0
9,60,196.99999999999986,45.0
9,61,200.69999999999985,45.0
9,62,204.39999999999984,45.0
9,63,208.09999999999982,45.0
9,64,211.7999999999998,45.0
9,65,215.4999999999998,45.0
9,66,219.1999999999998,45.0
9,67,222.89999999999978,45.0
9,68,226.59999999999977,45.0
9,69,230.29999999999976,45.0
9,70,233.99999999999974,45.0
9,71,237.69999999999973,45.0
9,72,241.39999999999972,45.0
9,73,245.0999999999997,45.0
9,74,248.7999999999997,45.0
9,75,252.4999999999997,45.0
9,76,256.1999999999997,45.0
9,77,259.8999999999997,45.0
9,78,263.5999999999997,45.0
9,79,267.29999999999967,45.0
9,80,270.99999999999966,45.0
9,81,274.69999999999965,45.0
9,82,278.39999999999964,45.0
9,83,282.0999999999996,45.0
9,84,285.7999999999996,45.0
9,85,289.4999999999996,45.0
9,86,293.1999999999996,45.0
9,87,296.8999999999996,45.0
9,88,300.59999999999957,45.0
9,89,304.29999999999956,45.0
9,90,307.99999999999955,45.0
9,91,311.69999999999953,45.0
9,92,315.3999999999995,45.0
9,93,319.0999999999995,45.0
9,94,322.7999999999995,45.0
9,95,326.4999999999995,45.0
9,96,330.1999999999995,45.0
9,97,333.89999999999947,45.0
9,98,337.59999999999945,45.0
9,99,341.29999999999944,45.0
9,100,344.99999999999943,45.0
9,101,348.6999999999994,45.0
9,102,352.3999999999994,45.0
9,103,356.0999999999994,45.0
9,104,359.7999999999994,45.0
9,105,363.4999999999994,45.0
9,106,367.19999999999936,45.0
9,107,370.89999999999935,45.0
9,108,374.59999999999934,45.0
9,109,378.29999999999933,45.0
9,110,381.9999999999993,45.0
9,111,385.6999999999993,45.0
9,112,389.3999999999993,45.0
9,113,393.0999999999993,45.0
9,114,396.7999999999993,45.0
9,115,400.49999999999926,45.0
9,116,404.19999999999925,45.0
9,117,407.89999999999924,45.0
9,118,411.5999999999992,45.0
9,119,415.2999999999992,45.0
9,120,418.9999999999992,45.0
9,121,422.6999999999992,45.0
9,122,426.3999999999992,45.0
9,123,430.09999999999917,45.0
9,124,433.79999999999916,45.0
9,125,437.49999999999915,45.0
9,126,441.19999999999914,45.0
9,127,444.8999999999991,45.0
9,128,448.5999999999991,45.0
9,129,452.2999999999991,45.0
9,130,455.9999999999991,45.0
9,131,459.6999999999991,45.0
9,132,463.39999999999907,45.0
9,133,467.09999999999906,45.0
9,134,470.79999999999905,45.0
9,135,474.49999999999903,45.0
9,136,478.199999999999,45.0
9,137,481.899999999999,45.0
9,138,485.599999999999,45.0
9,139,489.299999999999,45.0
9,140,492.999999999999,45.0
9,141,496.69999999999897,45.0
9,142,500.39999999999895,45.0
9,143,504.09999999999894,45.0
9,144,507.79999999999893,45.0
9,145,511.4999999999989,45.0
9,146,515.1999999999989,45.0
9,147,518.899999999999,45.0
9,148,522.599999999999,45.0
9,149,526.299999999999,45.0
9,150,529.9999999999991,45.0
10,0,-40.0,45.0
10,1,-36.7,45.0
10,2,-33.400000000000006,45.0
10,3,-30.100000000000005,45.0
10,4,-26.800000000000004,45.0
10,5,-23.500000000000004,45.0
10,6,-20.200000000000003,45.0
10,7,-16.900000000000002,45.0
10,8,-13.600000000000001,45.0
10,9,-10.3,45.0
10,10,-7.0,45.0
10,11,-3.6999999999999997,45.0
10,12,-0.39999999999999947,45.0
10,13,2.900000000000001,45.0
10,14,6.200000000000001,45.0
10,15,9.500000000000002,45.0
10,16,12.800000000000002,45.0
10,17,16.1,45.0
10,18,19.400000000000002,45.0
10,19,22.700000000000003,45.0
10,20,26.000000000000004,45.0
10,21,29.300000000000004,45.0
10,22,32.6,45.0
10,23,32.6,45.0
10,24,32.6,45.0
10,25,32.6,45.0
10,26,32.6,45.0
10,27,32.6,45.0
10,28,32.6,45.0
10,29,32.6,45.0
10,30,32.6,45.0
10,31,32.6,45.0
10,32,32.6,45.0
10,33,32.6,45.0
10,34,32.6,45.0
10,35,32.6,45.0
10,36,32.6,45.0
10,37,32.6,45.0
10,38,32.6,45.0
10,39,32.6,45.0
10,40,32.6,45.0
10,41,32.6,45.0
10,42,32.6,45.0
10,43,32.6,45.0
10,44,32.6,45.0
10,45,32.6,45.0
10,46,32.6,45.0
10,47,32.6,45.0
10,48,32.6,45.0
10,49,32.6,45.0
10,50,32.6,45.0
10,51,35.9,45.0
10,52,39.199999999999996,45.0
10,53,42.49999999999999,45.0
10,54,45.79999999999999,45.0
10,55,49.09999999999999,45.0
10,56,52.399999999999984,45.0
10,57,55.69999999999998,45.0
10,58,58.99999999999998,45.0
10,59,62.299999999999976,45.0
10,60,65.59999999999998,45.0
10,61,68.89999999999998,45.0
10,62,72.19999999999997,45.0
10,63,75.49999999999997,45.0
10,64,78.79999999999997,45.0
10,65,82.09999999999997,45.0
10,66,85.39999999999996,45.0
10,67,88.69999999999996,45.0
10,68,91.99999999999996,45.0
10,69,95.29999999999995,45.0
10,70,98.59999999999995,45.0
10,71,101.89999999999995,45.0
10,72,105.19999999999995,45.0
10,73,108.49999999999994,45.0
10,74,111.79999999999994,45.0
10,75,115.09999999999994,45.0
10,76,118.39999999999993,45.0
10,77,121.69999999999993,45.0
10,78,124.99999999999993,45.0
10,79,128.29999999999993,45.0
10,80,131.59999999999994,45.0
10,81,134.89999999999995,45.0
10,82,138.19999999999996,45.0
10,83,141.49999999999997,45.0
10,84,144.79999999999998,45.0
10,85,148.1,45.0
10,86,151.4,45.0
10,87,154.70000000000002,45.0
10,88,158.00000000000003,45.0
10,89,161.30000000000004,45.0
10,90,164.60000000000005,45.0
10,91,167.90000000000006,45.0
10,92,171.20000000000007,45.0
10,93,174.50000000000009,45.0
10,94,177.8000000000001,45.0
10,95,181.1000000000001,45.0
10,96,184.40000000000012,45.0
10,97,187.70000000000013,45.0
10,98,191.00000000000014,45.0
10,99,194.30000000000015,45.0
10,100,197.60000000000016,45.0
10,101,200.90000000000018,45.0
10,102,204.2000000000002,45.0
10,103,207.5000000000002,45.0
10,104,210.8000000000002,45.0
10,105,214.10000000000022,45.0
10,106,217.40000000000023,45.0
10,107,220.70000000000024,45.0
10,108,224.00000000000026,45.0
10,109,227.30000000000027,45.0
10,110,230.60000000000028,45.0
10,111,233.9000000000003,45.0
10,112,237.2000000000003,45.0
10,113,240.5000000000003,45.0
10,114,243.80000000000032,45.0
10,115,247.10000000000034,45.0
10,116,250.40000000000035,45.0
10,117,253.70000000000036,45.0
10,118,257.00000000000034,45.0
10,119,260.30000000000035,45.0
10,120,263.60000000000036,45.0
10,121,266.9000000000004,45.0
10,122,270.2000000000004,45.0
10,123,273.5000000000004,45.0
10,124,276.8000000000004,45.0
10,125,280.1000000000004,45.0
10,126,283.40000000000043,45.0
10,127,286.70000000000044,45.0
10,128,290.00000000000045,45.0
10,129,293.30000000000047,45.0
10,130,296.6000000000005,45.0
10,131,299.9000000000005,45.0
10,132,303.2000000000005,45.0
10,133,306.5000000000005,45.0
10,134,309.8000000000005,45.0
10,135,313.10000000000053,45.0
10,136,316.40000000000055,45.0
10,137,319.70000000000056,45.0
10,138,323.00000000000057,45.0
10,139,326.3000000000006,45.0
10,140,329.6000000000006,45.0
10,141,332.9000000000006,45.0
10,142,336.2000000000006,45.0
10,143,339.5000000000006,45.0
10,144,342.80000000000064,45.0
10,145,346.10000000000065,45.0
10,146,349.40000000000066,45.0
10,147,352.70000000000067,45.0
10,148,356.0000000000007,45.0
10,149,359.3000000000007,45.0
10,150,362.6000000000007,45.0
11,0,55.0,-25.0
11,1,55.0,-20.0
11,2,55.0,-15.0
11,3,55.0,-10.0
11,4,55.0,-5.0
11,5,55.0,0.0
11,6,55.0,5.0
11,7,55.0,10.0
11,8,55.0,10.0
11,9,55.0,10.0
11,10,55.0,10.0
11,11,55.0,10.0
11,12,55.0,10.0
11,13,55.0,10.0
11,14,55.0,10.0
11,15,55.0,10.0
11,16,55.0,10.0
11,17,55.0,10.0
11,18,55.0,10.0
11,19,55.0,10.0
11,20,55.0,10.0
11,21,55.0,15.0
11,22,55.0,20.0
11,23,55.0,25.0
11,24,55.0,30.0
11,25,55.0,30.0
11,26,55.0,35.0
11,27,55.0,40.0
11,28,55.0,45.0
11,29,55.0,50.0
11,30,55.0,55.0
11,31,55.0,60.0
11,32,55.0,65.0
11,33,55.0,65.0
11,34,55.0,70.0
11,35,55.0,75.0
11,36,55.0,80.0
11,37,55.0,85.0
11,38,55.0,90.0
11,39,55.0,95.0
11,40,55.0,100.0
11,41,55.0,105.0
11,42,55.0,110.0
11,43,55.0,115.0
11,44,55.0,120.0
11,45,55.0,120.0
11,46,55.0,125.0
11,47,55.0,130.0
11,48,55.0,135.0
11,49,55.0,140.0
11,50,55.0,145.0
11,51,55.0,150.0
11,52,55.0,150.0
11,53,55.0,155.0
11,54,55.0,160.0
11,55,55.0,165.0
11,56,55.0,170.0
11,57,55.0,170.0
11,58,55.0,175.0
11,59,55.0,180.0
11,60,55.0,185.0
11,61,55.0,190.0
11,62,55.0,195.0
11,63,55.0,200.0
11,64,55.0,205.0
11,65,55.0,210.0
11,66,55.0,215.0
11,67,55.0,220.0
11,68,55.0,225.0
11,69,55.0,225.0
11,70,55.0,230.0
11,71,55.0,235.0
11,72,55.0,240.0
11,73,55.0,245.0
11,74,55.0,250.0
11,75,55.0,255.0
11,76,55.0,260.0
11,77,55.0,265.0
11,78,55.0,270.0
11,79,55.0,270.0
11,80,55.0,270.0
11,81,55.0,275.0
11,82,55.0,280.0
11,83,55.0,285.0
11,84,55.0,290.0
11,85,55.0,295.0
11,86,55.0,300.0
11,87,55.0,305.0
11,88,55.0,310.0
11,89,55.0,315.0
11,90,55.0,320.0
11,91,55.0,325.0
11,92,55.0,325.0
11,93,55.0,330.0
11,94,55.0,335.0
11,95,55.0,340.0
11,96,55.0,345.0
11,97,55.0,350.0
11,98,55.0,355.0
11,99,55.0,360.0
11,100,55.0,365.0
11,101,55.0,370.0
11,102,55.0,375.0
11,103,55.0,380.0
11,104,55.0,380.0
11,105,55.0,385.0
11,106,55.0,390.0
11,107,55.0,390.0
11,108,55.0,395.0
11,109,55.0,400.0
11,110,55.0,405.0
11,111,55.0,410.0
11,112,55.0,415.0
11,113,55.0,420.0
11,114,55.0,425.0
11,115,55.0,430.0
11,116,55.0,430.0
11,117,55.0,435.0
11,118,55.0,440.0
11,119,55.0,445.0
11,120,55.0,450.0
11,121,55.0,455.0
11,122,55.0,460.0
11,123,55.0,465.0
11,124,55.0,470.0
11,125,55.0,475.0
11,126,55.0,480.0
11,127,55.0,485.0
11,128,55.0,485.0
11,129,55.0,490.0
11,130,55.0,495.0
11,131,55.0,500.0
11,132,55.0,505.0
11,133,55.0,510.0
11,134,55.0,510.0
11,135,55.0,515.0
11,136,55.0,520.0
11,137,55.0,525.0
11,138,55.0,530.0
11,139,55.0,535.0
11,140,55.0,535.0
11,141,55.0,540.0
11,142,55.0,545.0
11,143,55.0,550.0
11,144,55.0,555.0
11,145,55.0,560.0
11,146,55.0,565.0
11,147,55.0,570.0
11,148,55.0,575.0
11,149,55.0,580.0
11,150,55.0,585.0
12,0,45.0,125.0
12,1,45.0,120.2
12,2,45.0,115.4
12,3,45.0,110.60000000000001
12,4,45.0,105.80000000000001
12,5,45.0,101.00000000000001
12,6,45.0,96.20000000000002
12,7,45.0,91.40000000000002
12,8,45.0,86.60000000000002
12,9,45.0,81.80000000000003
12,10,45.0,77.00000000000003
12,11,45.0,77.00000000000003
12,12,45.0,72.20000000000003
12,13,45.0,72.20000000000003
12,14,45.0,72.20000000000003
12,15,45.0,72.20000000000003
12,16,45.0,72.20000000000003
12,17,45.0,72.20000000000003
12,18,45.0,72.20000000000003
12,19,45.0,72.20000000000003
12,20,45.0,72.20000000000003
12,21,45.0,72.20000000000003
12,22,45.0,72.20000000000003
12,23,45.0,72.20000000000003
12,24,45.0,72.20000000000003
12,25,45.0,72.20000000000003
12,26,45.0,72.20000000000003
12,27,45.0,72.20000000000003
12,28,45.0,72.20000000000003
12,29,45.0,72.20000000000003
12,30,45.0,72.20000000000003
12,31,45.0,72.20000000000003
12,32,45.0,72.20000000000003
12,33,45.0,72.20000000000003
12,34,45.0,72.20000000000003
12,35,45.0,72.20000000000003
12,36,45.0,72.20000000000003
12,37,45.0,72.20000000000003
12,38,45.0,72.20000000000003
12,39,45.0,72.20000000000003
12,40,45.0,72.20000000000003
12,41,45.0,67.40000000000003
12,42,45.0,62.60000000000004
12,43,45.0,57.80000000000004
12,44,45.0,53.00000000000004
12,45,45.0,53.00000000000004
12,46,45.0,48.200000000000045
12,47,45.0,43.40000000000005
12,48,45.0,38.60000000000005
12,49,45.0,33.800000000000054
12,50,45.0,33.800000000000054
12,51,45.0,29.000000000000053
12,52,45.0,24.200000000000053
12,53,45.0,19.400000000000052
12,54,45.0,14.600000000000051
12,55,45.0,14.600000000000051
12,56,45.0,9.80000000000005
12,57,45.0,5.00000000000005
12,58,45.0,0.20000000000004903
12,59,45.0,-4.599999999999952
12,60,45.0,-9.399999999999952
12,61,45.0,-9.399999999999952
12,62,45.0,-14.199999999999953
12,63,45.0,-18.999999999999954
12,64,45.0,-23.799999999999955
12,65,45.0,-28.599999999999955
12,66,45.0,-28.599999999999955
12,67,45.0,-33.399999999999956
12,68,45.0,-38.19999999999996
12,69,45.0,-42.99999999999996
12,70,45.0,-47.799999999999955
12,71,45.0,-47.799999999999955
12,72,45.0,-52.59999999999995
12,73,45.0,-57.39999999999995
12,74,45.0,-62.199999999999946
12,75,45.0,-66.99999999999994
12,76,45.0,-71.79999999999994
12,77,45.0,-71.79999999999994
12,78,45.0,-76.59999999999994
12,79,45.0,-81.39999999999993
12,80,45.0,-86.19999999999993
12,81,45.0,-90.99999999999993
12,82,45.0,-90.99999999999993
12,83,45.0,-95.79999999999993
12,84,45.0,-100.59999999999992
12,85,45.0,-105.39999999999992
12,86,45.0,-110.19999999999992
12,87,45.0,-110.19999999999992
12,88,45.0,-114.99999999999991
12,89,45.0,-119.79999999999991
12,90,45.0,-124.59999999999991
12,91,45.0,-129.39999999999992
12,92,45.0,-134.19999999999993
12,93,45.0,-134.19999999999993
12,94,45.0,-138.99999999999994
12,95,45.0,-143.79999999999995
12,96,45.0,-148.59999999999997
12,97,45.0,-153.39999999999998
12,98,45.0,-153.39999999999998
12,99,45.0,-158.2
12,100,45.0,-163.0
12,101,45.0,-167.8
12,102,45.0,-172.60000000000002
12,103,45.0,-172.60000000000002
12,104,45.0,-177.40000000000003
12,105,45.0,-182.20000000000005
12,106,45.0,-187.00000000000006
12,107,45.0,-191.80000000000007
12,108,45.0,-196.60000000000008
12,109,45.0,-196.60000000000008
12,110,45.0,-201.4000000000001
12,111,45.0,-206.2000000000001
12,112,45.0,-211.0000000000001
12,113,45.0,-215.80000000000013
12,114,45.0,-215.80000000000013
12,115,45.0,-220.60000000000014
12,116,45.0,-225.40000000000015
12,117,45.0,-230.20000000000016
12,118,45.0,-235.00000000000017
12,119,45.0,-235.00000000000017
12,120,45.0,-239.80000000000018
12,121,45.0,-244.6000000000002
12,122,45.0,-249.4000000000002
12,123,45.0,-254.20000000000022
12,124,45.0,-259.0000000000002
12,125,45.0,-259.0000000000002
12,126,45.0,-263.80000000000024
12,127,45.0,-268.60000000000025
12,128,45.0,-273.40000000000026
12,129,45.0,-278.2000000000003
12,130,45.0,-278.2000000000003
12,131,45.0,-283.0000000000003
12,132,45.0,-287.8000000000003
12,133,45.0,-292.6000000000003
12,134,45.0,-297.4000000000003
12,135,45.0,-297.4000000000003
12,136,45.0,-302.20000000000033
12,137,45.0,-307.00000000000034
12,138,45.0,-311.80000000000035
12,139,45.0,-316.60000000000036
12,140,45.0,-321.4000000000004
12,141,45.0,-321.4000000000004
12,142,45.0,-326.2000000000004
12,143,45.0,-331.0000000000004
12,144,45.0,-335.8000000000004
12,145,45.0,-340.6000000000004
12,146,45.0,-340.6000000000004
12,147,45.0,-345.40000000000043
12,148,45.0,-350.20000000000044
12,149,45.0,-355.00000000000045
12,150,45.0,-359.80000000000047
13,0,125.0,55.0
13,1,121.4,55.0
13,2,117.80000000000001,55.0
13,3,114.20000000000002,55.0
13,4,110.60000000000002,55.0
13,5,107.00000000000003,55.0
13,6,103.40000000000003,55.0
13,7,99.80000000000004,55.0
13,8,96.20000000000005,55.0
13,9,96.20000000000005,55.0
13,10,96.20000000000005,55.0
13,11,96.20000000000005,55.0
13,12,96.20000000000005,55.0
13,13,96.20000000000005,55.0
13,14,96.20000000000005,55.0
13,15,96.20000000000005,55.0
13,16,96.20000000000005,55.0
13,17,96.20000000000005,55.0
13,18,96.20000000000005,55.0
13,19,96.20000000000005,55.0
13,20,96.20000000000005,55.0
13,21,96.20000000000005,55.0
13,22,96.20000000000005,55.0
13,23,96.20000000000005,55.0
13,24,96.20000000000005,55.0
13,25,96.20000000000005,55.0
13,26,96.20000000000005,55.0
13,27,96.20000000000005,55.0
13,28,96.20000000000005,55.0
13,29,96.20000000000005,55.0
13,30,96.20000000000005,55.0
13,31,92.60000000000005,55.0
13,32,89.00000000000006,55.0
13,33,85.40000000000006,55.0
13,34,81.80000000000007,55.0
13,35,78.20000000000007,55.0
13,36,74.60000000000008,55.0
13,37,71.00000000000009,55.0
13,38,67.40000000000009,55.0
13,39,63.80000000000009,55.0
